,edit_count,sentiment,neg_sentiment
2020-03-03,0.3333333333333333,-0.04702833990255993,0.08888888888888895
2020-03-04,0.2,-0.044410081704457614,0.07222222222222227
2020-03-05,0.2,-0.044410081704457614,0.07222222222222227
2020-03-06,0.13333333333333333,-0.044433649381001805,0.05555555555555561
2020-03-07,0.13333333333333333,-0.044433649381001805,0.05555555555555561
2020-03-08,0.13333333333333333,-0.044433649381001805,0.05555555555555561
2020-03-09,0.16666666666666666,-0.06907235383987428,0.08888888888888895
2020-03-10,0.16666666666666666,-0.06907235383987428,0.08888888888888895
2020-03-11,0.26666666666666666,-0.0777835011482239,0.11111111111111116
2020-03-12,0.3,-0.11109181443850201,0.1444444444444445
2020-03-13,0.3,-0.11109181443850201,0.1444444444444445
2020-03-14,0.3,-0.11109181443850201,0.1444444444444445
2020-03-15,0.3,-0.11109181443850201,0.1444444444444445
2020-03-16,0.3,-0.11109181443850201,0.1444444444444445
2020-03-17,0.3,-0.11109181443850201,0.1444444444444445
2020-03-18,0.3333333333333333,-0.14441367983818054,0.17777777777777784
2020-03-19,0.3333333333333333,-0.14441367983818054,0.17777777777777784
2020-03-20,0.4,-0.17743082543214161,0.21111111111111117
2020-03-21,0.6333333333333333,-0.19744547335874468,0.23968253968253972
2020-03-22,0.6,-0.16416837899457842,0.2063492063492064
2020-03-23,0.6333333333333333,-0.1314058058318638,0.2063492063492064
2020-03-24,0.6333333333333333,-0.1314058058318638,0.2063492063492064
2020-03-25,0.6333333333333333,-0.1314058058318638,0.2063492063492064
2020-03-26,0.6333333333333333,-0.1314058058318638,0.2063492063492064
2020-03-27,0.6333333333333333,-0.1314058058318638,0.2063492063492064
2020-03-28,0.5333333333333333,-0.12024925081502826,0.18412698412698417
2020-03-29,0.5333333333333333,-0.12024925081502826,0.18412698412698417
2020-03-30,0.5333333333333333,-0.12024925081502826,0.18412698412698417
2020-03-31,0.5333333333333333,-0.12024925081502826,0.18412698412698417
2020-04-01,0.5666666666666667,-0.09531187940211525,0.18412698412698417
2020-04-02,0.6333333333333333,-0.06222911803495317,0.18412698412698417
2020-04-03,0.7333333333333333,-0.09521853521702783,0.21746031746031752
2020-04-04,0.7333333333333333,-0.09521853521702783,0.21746031746031752
2020-04-05,0.7333333333333333,-0.09521853521702783,0.21746031746031752
2020-04-06,0.7333333333333333,-0.09521853521702783,0.21746031746031752
2020-04-07,0.7333333333333333,-0.09521853521702783,0.21746031746031752
2020-04-08,0.7,-0.07057983075815535,0.1841269841269842
2020-04-09,0.7,-0.07057983075815535,0.1841269841269842
2020-04-10,0.6,-0.06186868344980575,0.16190476190476197
2020-04-11,0.5666666666666667,-0.02856037015952763,0.12857142857142864
2020-04-12,0.6,-0.06163784459469812,0.16190476190476194
2020-04-13,0.6,-0.06163784459469812,0.16190476190476194
2020-04-14,0.6,-0.06163784459469812,0.16190476190476194
2020-04-15,0.6333333333333333,-0.02861463820177413,0.16190476190476194
2020-04-16,0.6333333333333333,-0.02861463820177413,0.16190476190476194
2020-04-17,0.6,0.004707227197904418,0.12857142857142861
2020-04-18,0.6,0.004707227197904418,0.12857142857142861
2020-04-19,0.5333333333333333,0.037724372791865496,0.09523809523809529
2020-04-20,0.3,0.057739020718468544,0.06666666666666672
2020-04-21,0.3,0.057739020718468544,0.06666666666666672
2020-04-22,0.26666666666666666,0.024976447555753904,0.06666666666666672
2020-04-23,0.26666666666666666,0.024976447555753904,0.06666666666666672
2020-04-24,0.26666666666666666,0.024976447555753904,0.06666666666666672
2020-04-25,0.26666666666666666,0.024976447555753904,0.06666666666666672
2020-04-26,0.26666666666666666,0.024976447555753904,0.06666666666666672
2020-04-27,0.26666666666666666,0.024976447555753904,0.06666666666666672
2020-04-28,0.26666666666666666,0.024976447555753904,0.06666666666666672
2020-04-29,0.26666666666666666,0.024976447555753904,0.06666666666666672
2020-04-30,0.26666666666666666,0.024976447555753904,0.06666666666666672
2020-05-01,0.3333333333333333,-0.030366755194134197,0.10000000000000006
2020-05-02,0.26666666666666666,-0.06344951656129627,0.10000000000000006
2020-05-03,0.2,-0.06272823413213095,0.10000000000000006
2020-05-04,0.2,-0.06272823413213095,0.10000000000000006
2020-05-05,0.2,-0.06272823413213095,0.10000000000000006
2020-05-06,0.3,-0.09530171222156951,0.1333333333333334
2020-05-07,0.3,-0.09530171222156951,0.1333333333333334
2020-05-08,0.3,-0.09530171222156951,0.1333333333333334
2020-05-09,0.3,-0.09530171222156951,0.1333333333333334
2020-05-10,0.3,-0.09530171222156951,0.1333333333333334
2020-05-11,0.4,-0.10623263584242928,0.1555555555555556
2020-05-12,0.36666666666666664,-0.07315516140725879,0.12222222222222227
2020-05-13,0.36666666666666664,-0.07315516140725879,0.12222222222222227
2020-05-14,0.36666666666666664,-0.07315516140725879,0.12222222222222227
2020-05-15,0.3333333333333333,-0.10617836780018279,0.12222222222222227
2020-05-16,0.43333333333333335,-0.12003644704818726,0.1444444444444445
2020-05-17,0.43333333333333335,-0.12003644704818726,0.1444444444444445
2020-05-18,0.43333333333333335,-0.12003644704818726,0.1444444444444445
2020-05-19,0.43333333333333335,-0.12003644704818726,0.1444444444444445
2020-05-20,0.43333333333333335,-0.12003644704818726,0.1444444444444445
2020-05-21,0.43333333333333335,-0.12003644704818726,0.1444444444444445
2020-05-22,0.43333333333333335,-0.12003644704818726,0.1444444444444445
2020-05-23,0.43333333333333335,-0.12003644704818726,0.1444444444444445
2020-05-24,0.43333333333333335,-0.12003644704818726,0.1444444444444445
2020-05-25,0.9333333333333333,-0.1368693252404531,0.16888888888888895
2020-05-26,1.0,-0.17009600698947908,0.20222222222222228
2020-05-27,1.0,-0.17009600698947908,0.20222222222222228
2020-05-28,1.0,-0.17009600698947908,0.20222222222222228
2020-05-29,1.0,-0.17009600698947908,0.20222222222222228
2020-05-30,1.0333333333333334,-0.20339619020620983,0.2355555555555556
2020-05-31,0.9333333333333333,-0.17299035886923472,0.20222222222222228
2020-06-01,0.9333333333333333,-0.17299035886923472,0.20222222222222228
2020-06-02,0.9,-0.14072222411632537,0.16888888888888895
2020-06-03,0.9333333333333333,-0.1645258794228236,0.20222222222222228
2020-06-04,0.9333333333333333,-0.1645258794228236,0.20222222222222228
2020-06-05,0.8333333333333334,-0.13195240133338507,0.16888888888888895
2020-06-06,0.8333333333333334,-0.13195240133338507,0.16888888888888895
2020-06-07,0.8333333333333334,-0.13195240133338507,0.16888888888888895
2020-06-08,0.8333333333333334,-0.13195240133338507,0.16888888888888895
2020-06-09,0.8333333333333334,-0.13195240133338507,0.16888888888888895
2020-06-10,0.7333333333333333,-0.12102147771252528,0.1466666666666667
2020-06-11,0.7333333333333333,-0.12102147771252528,0.1466666666666667
2020-06-12,0.7333333333333333,-0.12102147771252528,0.1466666666666667
2020-06-13,0.7333333333333333,-0.12102147771252528,0.1466666666666667
2020-06-14,0.7333333333333333,-0.12102147771252528,0.1466666666666667
2020-06-15,0.6333333333333333,-0.10716339846452079,0.12444444444444451
2020-06-16,0.6333333333333333,-0.10716339846452079,0.12444444444444451
2020-06-17,0.6333333333333333,-0.10716339846452079,0.12444444444444451
2020-06-18,0.6333333333333333,-0.10716339846452079,0.12444444444444451
2020-06-19,0.6333333333333333,-0.10716339846452079,0.12444444444444451
2020-06-20,0.6333333333333333,-0.10716339846452079,0.12444444444444451
2020-06-21,0.7666666666666667,-0.10974161426226299,0.14111111111111116
2020-06-22,0.8,-0.14265830318133035,0.1744444444444445
2020-06-23,0.8666666666666667,-0.1759324679772059,0.20777777777777784
2020-06-24,0.36666666666666664,-0.15909958978494007,0.1833333333333334
2020-06-25,0.3,-0.1258729080359141,0.15000000000000005
2020-06-26,0.3,-0.1258729080359141,0.15000000000000005
2020-06-27,0.3,-0.1258729080359141,0.15000000000000005
2020-06-28,0.3,-0.1258729080359141,0.15000000000000005
2020-06-29,0.3,-0.12586223085721335,0.15000000000000005
2020-06-30,0.3,-0.12586223085721335,0.15000000000000005
2020-07-01,0.3,-0.12586223085721335,0.15000000000000005
2020-07-02,0.3,-0.12586223085721335,0.15000000000000005
2020-07-03,0.3,-0.1353547215461731,0.15000000000000005
2020-07-04,0.3,-0.1353547215461731,0.15000000000000005
2020-07-05,0.3,-0.1353547215461731,0.15000000000000005
2020-07-06,0.3,-0.1353547215461731,0.15000000000000005
2020-07-07,0.3,-0.1353547215461731,0.15000000000000005
2020-07-08,0.43333333333333335,-0.14804724156856536,0.17500000000000007
2020-07-09,0.43333333333333335,-0.14804724156856536,0.17500000000000007
2020-07-10,0.43333333333333335,-0.14804724156856536,0.17500000000000007
2020-07-11,0.43333333333333335,-0.14804724156856536,0.17500000000000007
2020-07-12,0.43333333333333335,-0.14804724156856536,0.17500000000000007
2020-07-13,0.43333333333333335,-0.14804724156856536,0.17500000000000007
2020-07-14,0.43333333333333335,-0.14804724156856536,0.17500000000000007
2020-07-15,0.43333333333333335,-0.14804724156856536,0.17500000000000007
2020-07-16,0.4666666666666667,-0.18109199702739714,0.2083333333333334
2020-07-17,0.5,-0.21430743436018626,0.24166666666666672
2020-07-18,0.5,-0.21430743436018626,0.24166666666666672
2020-07-19,0.5333333333333333,-0.2476326435804367,0.2750000000000001
2020-07-20,0.6333333333333333,-0.2803629640075896,0.3083333333333334
2020-07-21,0.6666666666666666,-0.2863347662819757,0.3116666666666667
2020-07-22,0.6333333333333333,-0.2534180773629083,0.2783333333333334
2020-07-23,0.6,-0.25287337137593163,0.2783333333333334
2020-07-24,0.6,-0.25287337137593163,0.2783333333333334
2020-07-25,0.6,-0.25287337137593163,0.2783333333333334
2020-07-26,0.6,-0.25287337137593163,0.2783333333333334
2020-07-27,0.6,-0.25287337137593163,0.2783333333333334
2020-07-28,0.6,-0.25287337137593163,0.2783333333333334
2020-07-29,0.6,-0.2529034756951862,0.2783333333333334
2020-07-30,0.6666666666666666,-0.2570903066131804,0.29500000000000004
2020-07-31,0.6666666666666666,-0.2570903066131804,0.29500000000000004
2020-08-01,0.6666666666666666,-0.2570903066131804,0.29500000000000004
2020-08-02,0.7,-0.22031723293993208,0.2783333333333334
2020-08-03,0.7333333333333333,-0.2535285198026233,0.3116666666666667
2020-08-04,0.8,-0.25445614291561974,0.32833333333333337
2020-08-05,0.8,-0.25445614291561974,0.32833333333333337
2020-08-06,0.8,-0.25445614291561974,0.32833333333333337
2020-08-07,0.6666666666666666,-0.24176362289322748,0.3033333333333334
2020-08-08,0.6666666666666666,-0.24176362289322748,0.3033333333333334
2020-08-09,0.6666666666666666,-0.24176362289322748,0.3033333333333334
2020-08-10,0.6666666666666666,-0.24176362289322748,0.3033333333333334
2020-08-11,0.6666666666666666,-0.24176362289322748,0.3033333333333334
2020-08-12,0.8,-0.2603469861878289,0.32833333333333337
2020-08-13,0.8333333333333334,-0.2936600976520115,0.3616666666666667
2020-08-14,0.8333333333333334,-0.2936600976520115,0.3616666666666667
2020-08-15,0.8,-0.26061534219317967,0.32833333333333337
2020-08-16,0.7666666666666667,-0.22739990486039058,0.29500000000000004
2020-08-17,0.7666666666666667,-0.22739990486039058,0.29500000000000004
2020-08-18,0.7666666666666667,-0.1692904187573327,0.2616666666666667
2020-08-19,0.6666666666666666,-0.13656009833017985,0.2283333333333334
2020-08-20,0.5,-0.12801008025805158,0.2083333333333334
2020-08-21,0.5,-0.12801008025805158,0.2083333333333334
2020-08-22,0.4666666666666667,-0.09528062144915264,0.17500000000000007
2020-08-23,0.4666666666666667,-0.09528062144915264,0.17500000000000007
2020-08-24,0.5,-0.1282774567604065,0.2083333333333334
2020-08-25,0.5333333333333333,-0.16142108837763472,0.24166666666666672
2020-08-26,0.5333333333333333,-0.16142108837763472,0.24166666666666672
2020-08-27,0.5333333333333333,-0.16142108837763472,0.24166666666666672
2020-08-28,0.5,-0.12810147802035016,0.2083333333333334
2020-08-29,0.43333333333333335,-0.12391464710235597,0.19166666666666674
2020-08-30,0.43333333333333335,-0.12391464710235597,0.19166666666666674
2020-08-31,0.43333333333333335,-0.12391464710235597,0.19166666666666674
2020-09-01,0.36666666666666664,-0.1273915747801463,0.17500000000000007
2020-09-02,0.3333333333333333,-0.09418028791745506,0.14166666666666672
2020-09-03,0.26666666666666666,-0.09325266480445864,0.12500000000000006
2020-09-04,0.26666666666666666,-0.09325266480445864,0.12500000000000006
2020-09-05,0.26666666666666666,-0.09325266480445864,0.12500000000000006
2020-09-06,0.26666666666666666,-0.09325266480445864,0.12500000000000006
2020-09-07,0.26666666666666666,-0.09325266480445864,0.12500000000000006
2020-09-08,0.26666666666666666,-0.09325266480445864,0.12500000000000006
2020-09-09,0.26666666666666666,-0.09325266480445864,0.12500000000000006
2020-09-10,0.3,-0.12656821807225546,0.15833333333333338
2020-09-11,0.16666666666666666,-0.10798485477765403,0.1333333333333334
2020-09-12,0.13333333333333333,-0.0746717433134715,0.10000000000000006
2020-09-13,0.13333333333333333,-0.0746717433134715,0.10000000000000006
2020-09-14,0.13333333333333333,-0.0746717433134715,0.10000000000000006
2020-09-15,0.16666666666666666,-0.041918748617172256,0.10000000000000006
2020-09-16,0.16666666666666666,-0.041918748617172256,0.10000000000000006
2020-09-17,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-18,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-19,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-20,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-21,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-22,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-23,0.1,-0.0337061901887258,0.06666666666666672
2020-09-24,0.06666666666666667,-0.0005625585714976141,0.033333333333333395
2020-09-25,0.06666666666666667,-0.0005625585714976141,0.033333333333333395
2020-09-26,0.1,-0.033655758698781346,0.06666666666666672
2020-09-27,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-09-28,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-09-29,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-09-30,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-01,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-02,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-03,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-04,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-05,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-06,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-07,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-08,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-09,0.13333333333333333,-0.0553423563639323,0.10000000000000006
2020-10-10,0.1,-0.022026803096135472,0.06666666666666672
2020-10-11,0.1,-0.022026803096135472,0.06666666666666672
2020-10-12,0.1,-0.022026803096135472,0.06666666666666672
2020-10-13,0.13333333333333333,-0.05532941222190858,0.10000000000000006
2020-10-14,0.16666666666666666,-0.08864868879318238,0.1333333333333334
2020-10-15,0.13333333333333333,-0.12140168348948162,0.1333333333333334
2020-10-16,0.23333333333333334,-0.13333637714385987,0.1555555555555556
2020-10-17,0.23333333333333334,-0.13333637714385987,0.1555555555555556
2020-10-18,0.23333333333333334,-0.13333637714385987,0.1555555555555556
2020-10-19,0.23333333333333334,-0.13333637714385987,0.1555555555555556
2020-10-20,0.23333333333333334,-0.13333637714385987,0.1555555555555556
2020-10-21,0.23333333333333334,-0.13333637714385987,0.1555555555555556
2020-10-22,0.23333333333333334,-0.13333637714385987,0.1555555555555556
2020-10-23,0.23333333333333334,-0.13333637714385987,0.1555555555555556
2020-10-24,0.26666666666666666,-0.16662232081095377,0.18888888888888897
2020-10-25,0.26666666666666666,-0.16662232081095377,0.18888888888888897
2020-10-26,0.23333333333333334,-0.13352912068367004,0.1555555555555556
2020-10-27,0.2,-0.1118425230185191,0.12222222222222227
2020-10-28,0.2,-0.1118425230185191,0.12222222222222227
2020-10-29,0.2,-0.1118425230185191,0.12222222222222227
2020-10-30,0.2,-0.1118425230185191,0.12222222222222227
2020-10-31,0.23333333333333334,-0.08070846597353619,0.12222222222222227
2020-11-01,0.23333333333333334,-0.08070846597353619,0.12222222222222227
2020-11-02,0.26666666666666666,-0.11389828324317934,0.15555555555555559
2020-11-03,0.26666666666666666,-0.11389828324317934,0.15555555555555559
2020-11-04,0.26666666666666666,-0.11389828324317934,0.15555555555555559
2020-11-05,0.26666666666666666,-0.11389828324317934,0.15555555555555559
2020-11-06,0.26666666666666666,-0.11389828324317934,0.15555555555555559
2020-11-07,0.26666666666666666,-0.11389828324317934,0.15555555555555559
2020-11-08,0.26666666666666666,-0.11389828324317934,0.15555555555555559
2020-11-09,0.3,-0.08066759308179221,0.15555555555555559
2020-11-10,0.43333333333333335,-0.08051581978797914,0.17222222222222225
2020-11-11,0.4666666666666667,-0.11294061342875164,0.2055555555555556
2020-11-12,0.43333333333333335,-0.07963800430297853,0.17222222222222225
2020-11-13,0.4,-0.04631872773170473,0.13888888888888892
2020-11-14,0.4666666666666667,-0.07931579848130546,0.17222222222222225
2020-11-15,0.36666666666666664,-0.0673811048269272,0.15000000000000005
2020-11-16,0.4,-0.10006005664666495,0.1833333333333334
2020-11-17,0.5333333333333333,-0.13173404534657798,0.21666666666666673
2020-11-18,0.5666666666666667,-0.16505521138509113,0.25000000000000006
2020-11-19,0.5666666666666667,-0.16505521138509113,0.25000000000000006
2020-11-20,0.5666666666666667,-0.16505521138509113,0.25000000000000006
2020-11-21,0.5666666666666667,-0.16505521138509113,0.25000000000000006
2020-11-22,0.5666666666666667,-0.16505521138509113,0.25000000000000006
2020-11-23,0.5333333333333333,-0.13176926771799724,0.21666666666666673
2020-11-24,0.5333333333333333,-0.13176926771799724,0.21666666666666673
2020-11-25,0.7,-0.1257174634933472,0.23000000000000004
2020-11-26,0.7,-0.1257174634933472,0.23000000000000004
2020-11-27,0.7333333333333333,-0.09535212953885397,0.23000000000000004
2020-11-28,0.7333333333333333,-0.09535212953885397,0.23000000000000004
2020-11-29,0.7666666666666667,-0.12866717418034873,0.26333333333333336
2020-11-30,0.8333333333333334,-0.17084591693348358,0.2855555555555556
2020-12-01,0.9333333333333333,-0.18274134039878845,0.3077777777777778
2020-12-02,0.9,-0.1495515231291453,0.2744444444444445
2020-12-03,0.9333333333333333,-0.18151698350906373,0.3077777777777778
2020-12-04,0.9333333333333333,-0.18151698350906373,0.3077777777777778
2020-12-05,0.9333333333333333,-0.18151698350906373,0.3077777777777778
2020-12-06,0.9666666666666667,-0.14896541277567546,0.3077777777777778
2020-12-07,0.9666666666666667,-0.14896541277567546,0.3077777777777778
2020-12-08,1.3,-0.14954135398070018,0.3244444444444445
2020-12-09,1.3666666666666667,-0.1940423698557748,0.3466666666666667
2020-12-10,1.2333333333333334,-0.19419414314958786,0.33
2020-12-11,1.2,-0.16176934950881536,0.2966666666666667
2020-12-12,1.2,-0.16176934950881536,0.2966666666666667
2020-12-13,1.2,-0.16176934950881536,0.2966666666666667
2020-12-14,1.2,-0.159370297325982,0.29666666666666675
2020-12-15,1.2,-0.159370297325982,0.29666666666666675
2020-12-16,1.1666666666666667,-0.12669134550624425,0.26333333333333336
2020-12-17,1.0333333333333334,-0.09501735680633124,0.23000000000000004
2020-12-18,1.0,-0.06169619076781804,0.1966666666666667
2020-12-19,1.0333333333333334,-0.0949432185623381,0.23000000000000004
2020-12-20,1.1333333333333333,-0.10565799521075356,0.2522222222222223
2020-12-21,1.1333333333333333,-0.10565799521075356,0.2522222222222223
2020-12-22,1.1666666666666667,-0.13276036626762816,0.2855555555555556
2020-12-23,1.1666666666666667,-0.13276036626762816,0.2855555555555556
2020-12-24,1.2,-0.16607964283890198,0.31888888888888894
2020-12-25,1.0333333333333334,-0.17213144706355202,0.3055555555555556
2020-12-26,1.0666666666666667,-0.1395375649796592,0.3055555555555556
2020-12-27,1.0666666666666667,-0.20263628171549902,0.3388888888888889
2020-12-28,1.0666666666666667,-0.20263628171549902,0.3388888888888889
2020-12-29,1.0333333333333334,-0.1693212370740043,0.3055555555555556
2020-12-30,0.9333333333333333,-0.1582765513658524,0.2833333333333334
2020-12-31,0.8333333333333334,-0.14638112790054744,0.2611111111111112
2021-01-01,0.8666666666666667,-0.17952475951777563,0.2944444444444445
2021-01-02,0.8333333333333334,-0.14755929913785723,0.2611111111111112
2021-01-03,0.8333333333333334,-0.14755929913785723,0.2611111111111112
2021-01-04,0.8333333333333334,-0.14755929913785723,0.2611111111111112
2021-01-05,0.8666666666666667,-0.15023691164122688,0.2611111111111112
2021-01-06,0.8666666666666667,-0.15023691164122688,0.2611111111111112
2021-01-07,0.5333333333333333,-0.14966097043620216,0.24444444444444452
2021-01-08,0.4666666666666667,-0.17168186340067126,0.25555555555555565
2021-01-09,0.4666666666666667,-0.17168186340067126,0.25555555555555565
2021-01-10,0.4666666666666667,-0.17168186340067126,0.25555555555555565
2021-01-11,0.4666666666666667,-0.17168186340067126,0.25555555555555565
2021-01-12,0.4666666666666667,-0.17168186340067126,0.25555555555555565
2021-01-13,0.4,-0.14108384483390388,0.2222222222222223
2021-01-14,0.43333333333333335,-0.1732527100377613,0.25555555555555565
2021-01-15,0.5,-0.17431136601501046,0.27222222222222225
2021-01-16,0.5,-0.17431136601501046,0.27222222222222225
2021-01-17,0.5,-0.17431136601501046,0.27222222222222225
2021-01-18,0.5,-0.17394659552309252,0.27222222222222225
2021-01-19,0.43333333333333335,-0.19655435582002004,0.2833333333333334
2021-01-20,0.43333333333333335,-0.19655435582002004,0.2833333333333334
2021-01-21,0.4666666666666667,-0.17118487854798634,0.2666666666666667
2021-01-22,0.4666666666666667,-0.17118487854798634,0.2666666666666667
2021-01-23,0.43333333333333335,-0.13786560197671255,0.2333333333333334
2021-01-24,0.5333333333333333,-0.149215547574891,0.2555555555555556
2021-01-25,0.6,-0.2151328851779302,0.2888888888888889
2021-01-26,0.6666666666666666,-0.17177610033088261,0.2666666666666667
2021-01-27,0.6666666666666666,-0.17177610033088261,0.2666666666666667
2021-01-28,0.6666666666666666,-0.17177610033088261,0.2666666666666667
2021-01-29,0.7,-0.2050265156560474,0.30000000000000004
2021-01-30,0.7666666666666667,-0.2361696266465717,0.33333333333333337
2021-01-31,0.7333333333333333,-0.20302599502934351,0.30000000000000004
2021-02-01,0.7333333333333333,-0.20302599502934351,0.30000000000000004
2021-02-02,0.8333333333333334,-0.19408556388484108,0.3111111111111111
2021-02-03,0.8666666666666667,-0.22734305428134072,0.34444444444444444
2021-02-04,0.8,-0.25721701251135937,0.34444444444444444
2021-02-05,0.8333333333333334,-0.2904445277320014,0.3777777777777778
2021-02-06,0.8333333333333334,-0.2904445277320014,0.3777777777777778
2021-02-07,0.8,-0.25715330905384487,0.34444444444444444
2021-02-08,1.0,-0.24586599568525952,0.35555555555555557
2021-02-09,1.1,-0.2762230399582121,0.38888888888888895
2021-02-10,1.1333333333333333,-0.30953430566522816,0.4222222222222223
2021-02-11,1.1333333333333333,-0.30953430566522816,0.4222222222222223
2021-02-12,1.1666666666666667,-0.3427352690034443,0.4555555555555556
2021-02-13,1.1333333333333333,-0.3105664037995869,0.4222222222222223
2021-02-14,1.0666666666666667,-0.3095077478223377,0.4055555555555556
2021-02-15,1.2,-0.326151804957125,0.4305555555555556
2021-02-16,1.2,-0.326151804957125,0.4305555555555556
2021-02-17,1.1666666666666667,-0.29326954765452284,0.39722222222222225
2021-02-18,1.1333333333333333,-0.2599470107091798,0.36388888888888893
2021-02-19,1.2333333333333334,-0.2301903428302871,0.36388888888888893
2021-02-20,1.2333333333333334,-0.22127704338894952,0.36388888888888893
2021-02-21,1.3666666666666667,-0.22155382153060704,0.3805555555555556
2021-02-22,1.4666666666666666,-0.25463893198304705,0.4138888888888889
2021-02-23,1.7333333333333334,-0.23958994958436852,0.4068181818181819
2021-02-24,1.7,-0.2357766543524434,0.4068181818181819
2021-02-25,1.6,-0.24640005641814436,0.3957070707070708
2021-02-26,1.6,-0.24640005641814436,0.3957070707070708
2021-02-27,1.6,-0.24640005641814436,0.3957070707070708
2021-02-28,1.5666666666666667,-0.21314964109297957,0.3623737373737374
2021-03-01,1.5666666666666667,-0.1824377995097276,0.34570707070707074
2021-03-02,1.6333333333333333,-0.18402798884745802,0.3623737373737374
2021-03-03,1.6333333333333333,-0.18402798884745802,0.3623737373737374
2021-03-04,1.5333333333333334,-0.19296841999196046,0.35126262626262633
2021-03-05,1.5,-0.1597109295954608,0.317929292929293
2021-03-06,1.5666666666666667,-0.15986752093139323,0.33459595959595967
2021-03-07,1.5333333333333334,-0.12664000571075112,0.30126262626262634
2021-03-08,1.5333333333333334,-0.12664000571075112,0.30126262626262634
2021-03-09,1.5666666666666667,-0.15987800340158773,0.33459595959595967
2021-03-10,1.3666666666666667,-0.17116531677017308,0.32348484848484854
2021-03-11,1.2666666666666666,-0.1408082724972205,0.2901515151515152
2021-03-12,1.2666666666666666,-0.140629808243477,0.2901515151515152
2021-03-13,1.3,-0.17035206172502404,0.32348484848484854
2021-03-14,1.3,-0.17045085642373925,0.32348484848484854
2021-03-15,1.3,-0.17045085642373925,0.32348484848484854
2021-03-16,1.3666666666666667,-0.20330873145298525,0.35681818181818187
2021-03-17,1.2333333333333334,-0.18666467431819803,0.3318181818181819
2021-03-18,1.2666666666666666,-0.21914237502849465,0.3651515151515152
2021-03-19,1.2666666666666666,-0.21914237502849465,0.3651515151515152
2021-03-20,1.2666666666666666,-0.21914237502849465,0.3651515151515152
2021-03-21,1.2333333333333334,-0.2541610651245021,0.3818181818181819
2021-03-22,1.2333333333333334,-0.26541107426388094,0.3818181818181819
2021-03-23,1.1333333333333333,-0.2984382701943619,0.39848484848484855
2021-03-24,1.0333333333333334,-0.26535315974192186,0.3651515151515152
2021-03-25,0.7,-0.24693653285503386,0.35000000000000003
2021-03-26,0.6333333333333333,-0.2174263725678126,0.3166666666666667
2021-03-27,0.6333333333333333,-0.2174263725678126,0.3166666666666667
2021-03-28,0.9,-0.2433626336356004,0.3458333333333334
2021-03-29,0.9666666666666667,-0.24342398469646773,0.36250000000000004
2021-03-30,1.0,-0.27674470966060954,0.39583333333333337
2021-03-31,1.0333333333333334,-0.28566984625326264,0.4013888888888889
2021-04-01,0.9666666666666667,-0.2840796569155322,0.38472222222222224
2021-04-02,1.0,-0.31739856791165144,0.41805555555555557
2021-04-03,1.1,-0.3504944303797351,0.45138888888888895
2021-04-04,1.1,-0.3504944303797351,0.45138888888888895
2021-04-05,1.0333333333333334,-0.3503378390438027,0.4347222222222223
2021-04-06,1.0333333333333334,-0.3503378390438027,0.4347222222222223
2021-04-07,1.0333333333333334,-0.3503378390438027,0.4347222222222223
2021-04-08,1.0666666666666667,-0.35037962388661176,0.4347222222222223
2021-04-09,1.0666666666666667,-0.35037962388661176,0.4347222222222223
2021-04-10,1.1333333333333333,-0.38353364558683506,0.4680555555555556
2021-04-11,1.1,-0.35040084413356254,0.4347222222222223
2021-04-12,1.1333333333333333,-0.3539817560878065,0.4347222222222223
2021-04-13,1.2,-0.3284674236343967,0.4236111111111111
2021-04-14,1.2333333333333334,-0.36113575390643543,0.4569444444444445
2021-04-15,1.2,-0.3615462630159325,0.4569444444444445
2021-04-16,1.3,-0.3948217341469394,0.4902777777777778
2021-04-17,1.2666666666666666,-0.3623440334366428,0.4569444444444445
2021-04-18,1.6333333333333333,-0.38352932623691033,0.48421717171717177
2021-04-19,1.6333333333333333,-0.38352932623691033,0.48421717171717177
2021-04-20,1.5666666666666667,-0.3782673040197955,0.46755050505050505
2021-04-21,1.5333333333333334,-0.4072787631716993,0.48421717171717177
2021-04-22,1.5333333333333334,-0.40705396624075046,0.48421717171717177
2021-04-23,1.6,-0.40707340232200095,0.5008838383838384
